timestamp,run,function,duration,prompt_tokens,completion_tokens,model,max_tokens,temperature
1435045.5362501144,75,callCommonbase,5832.5112500190735,15,128,gpt-4,128,0.01
1439657.5056250095,76,callCommonbase,4611.642250061035,15,128,gpt-4,128,0.01
1455531.5601670742,76,callOpenai,15873.821166992188,15,128,gpt-4,128,0.01
1464649.9508750439,77,callCommonbase,9117.908916950226,15,128,gpt-4,128,0.01
1479487.4715001583,77,callOpenai,14837.26741719246,15,128,gpt-4,128,0.01
1484213.9528751373,78,callCommonbase,4726.238083124161,15,128,gpt-4,128,0.01
1498129.6073329449,78,callOpenai,13915.385624885559,15,128,gpt-4,128,0.01
1513181.2724170685,79,callOpenai,15051.2537920475,15,128,gpt-4,128,0.01
1518913.5399580002,79,callCommonbase,5731.988874912262,15,128,gpt-4,128,0.01
1532637.068666935,80,callOpenai,13723.118249893188,15,128,gpt-4,128,0.01
1538273.0311250687,80,callCommonbase,5635.759624958038,15,128,gpt-4,128,0.01
1543113.6002500057,81,callCommonbase,4840.090167045593,15,128,gpt-4,128,0.01
1557521.9215829372,81,callOpenai,14408.076790809631,15,128,gpt-4,128,0.01
1574825.2589170933,82,callOpenai,17302.93279194832,15,128,gpt-4,128,0.01
1580151.4320831299,82,callCommonbase,5325.87725019455,15,128,gpt-4,128,0.01
1584966.4879579544,83,callCommonbase,4814.640625,15,128,gpt-4,128,0.01
1600948.462125063,83,callOpenai,15981.647000074387,15,128,gpt-4,128,0.01
1618143.215749979,84,callOpenai,17194.554749965668,15,128,gpt-4,128,0.01
1622955.140417099,84,callCommonbase,4811.541000127792,15,128,gpt-4,128,0.01
1627420.6758749485,85,callCommonbase,4465.166207790375,15,128,gpt-4,128,0.01
1641717.6944999695,85,callOpenai,14296.778291940689,15,128,gpt-4,128,0.01
1645995.2388329506,86,callCommonbase,4277.387125015259,15,128,gpt-4,128,0.01
1662590.3595831394,86,callOpenai,16594.937791109085,15,128,gpt-4,128,0.01
1677127.1997921467,87,callOpenai,14536.475792169571,15,128,gpt-4,128,0.01
1682656.103167057,87,callCommonbase,5528.7009999752045,15,128,gpt-4,128,0.01
1696896.4525420666,88,callOpenai,14240.016583919525,15,128,gpt-4,128,0.01
1702416.8765420914,88,callCommonbase,5520.290292024612,15,128,gpt-4,128,0.01
1718597.205667019,89,callOpenai,16180.167834043503,15,128,gpt-4,128,0.01
1723528.9650421143,89,callCommonbase,4931.267084121704,15,128,gpt-4,128,0.01
1737068.3601250648,90,callOpenai,13538.805875062943,15,128,gpt-4,128,0.01
1742889.5221250057,90,callCommonbase,5820.697833061218,15,128,gpt-4,128,0.01
1747782.5790419579,91,callCommonbase,4892.696916818619,15,128,gpt-4,128,0.01
1763038.3014581203,91,callOpenai,15255.356958150864,15,128,gpt-4,128,0.01
1768261.201125145,92,callCommonbase,5222.691083192825,15,128,gpt-4,128,0.01
1781889.993999958,92,callOpenai,13628.570499897003,15,128,gpt-4,128,0.01
1797683.9054169655,93,callOpenai,15793.276834011078,15,128,gpt-4,128,0.01
1801985.2786250114,93,callCommonbase,4301.046499967575,15,128,gpt-4,128,0.01
1807743.520416975,94,callCommonbase,5757.872375011444,15,128,gpt-4,128,0.01
1823707.345541954,94,callOpenai,15963.493124961853,15,128,gpt-4,128,0.01
1828063.9092080593,95,callCommonbase,4354.174665927887,15,128,gpt-4,128,0.01
1844971.801249981,95,callOpenai,16907.63612484932,15,128,gpt-4,128,0.01
1850032.630792141,96,callCommonbase,5060.543250083923,15,128,gpt-4,128,0.01
1864620.9804580212,96,callOpenai,14588.066540956497,15,128,gpt-4,128,0.01
1870561.2617080212,97,callCommonbase,5939.761708021164,15,128,gpt-4,128,0.01
1886340.7272920609,97,callOpenai,15779.182749986649,15,128,gpt-4,128,0.01
1902914.6208331585,98,callOpenai,16573.696916103363,15,128,gpt-4,128,0.01
1907047.4125421047,98,callCommonbase,4132.605834007263,15,128,gpt-4,128,0.01
1911990.5473749638,99,callCommonbase,4942.727124929428,15,128,gpt-4,128,0.01
1926469.2857921124,99,callOpenai,14478.57637500763,15,128,gpt-4,128,0.01
